edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
315,26432,26404,116.2365716,40.0735199,116.237178,40.0723424,116.23687480000001,40.07293115
316,26404,19643,116.237178,40.0723424,116.2372624,40.0721785,116.2372202,40.07226045
317,19643,19642,116.2372624,40.0721785,116.2373736,40.0719766,116.237318,40.07207755
318,19642,26400,116.2373736,40.0719766,116.2374464,40.0718302,116.23741,40.0719034
319,26400,56729,116.2374464,40.0718302,116.2383877,40.0700075,116.23791705,40.07091885
320,56729,56728,116.2383877,40.0700075,116.2385505,40.0697385,116.2384691,40.069873
321,56728,37320,116.2385505,40.0697385,116.2391069,40.0688192,116.2388287,40.06927885
322,37320,37319,116.2391069,40.0688192,116.2391783,40.0687012,116.23914260000001,40.0687602
323,37319,8441,116.2391783,40.0687012,116.2406091,40.0663976,116.23989370000001,40.067549400000004
324,8441,70708,116.2406091,40.0663976,116.2424326,40.0632277,116.24152085,40.06481265
325,70708,19634,116.2424326,40.0632277,116.2435821,40.0604002,116.24300735,40.06181395
326,19634,70717,116.2435821,40.0604002,116.2448682,40.0567756,116.24422515,40.0585879
327,70717,30087,116.2448682,40.0567756,116.2470381,40.0538732,116.24595314999999,40.0553244
328,30087,8442,116.2470381,40.0538732,116.2493603,40.0514552,116.2481992,40.052664199999995
329,8442,8443,116.2493603,40.0514552,116.2513076,40.0491114,116.25033395,40.050283300000004
330,8443,28990,116.2513076,40.0491114,116.2514814,40.0487324,116.2513945,40.048921899999996
331,28990,26948,116.2514814,40.0487324,116.251886,40.0463864,116.2516837,40.0475594
332,26948,28989,116.251886,40.0463864,116.2518965,40.0463115,116.25189125,40.04634895
333,28989,26947,116.2518965,40.0463115,116.251906,40.0462439,116.25190125,40.046277700000005
334,26947,8444,116.251906,40.0462439,116.2523178,40.0433089,116.2521119,40.0447764
335,748,20215,116.2983116,39.9961848,116.2983165,39.996022,116.29831405,39.9961034
336,20215,748,116.2983165,39.996022,116.2983116,39.9961848,116.29831405,39.9961034
337,729,31445,116.323261,40.0198499,116.3281996,40.0213651,116.3257303,40.0206075
338,31445,2145,116.3281996,40.0213651,116.3410706,40.0217199,116.3346351,40.021542499999995
339,719,746,116.3497478,40.0190499,116.3495308,40.0195939,116.3496393,40.019321899999994
340,21081,1064,116.5738023,40.041807,116.5762756,40.044289,116.57503894999999,40.043048
341,1064,47906,116.5762756,40.044289,116.5795008,40.0469211,116.5778882,40.04560505
342,15701,15696,116.3509394,40.021596,116.3558666,40.0215584,116.353403,40.0215772
343,15696,17141,116.3558666,40.0215584,116.3559918,40.0215566,116.35592919999999,40.0215575
344,17141,17139,116.3559918,40.0215566,116.3591371,40.0214883,116.35756445,40.02152245
345,17139,17137,116.3591371,40.0214883,116.3627935,40.021441,116.3609653,40.02146465
346,17137,20742,116.3627935,40.021441,116.3656879,40.0214117,116.3642407,40.02142635
347,13089,19689,116.3195789,39.9376714,116.3193144,39.940165,116.31944665,39.9389182
348,30,4214,116.3639092,39.9662639,116.3641188,39.9639986,116.364014,39.96513125
349,4214,48982,116.3641188,39.9639986,116.364287,39.9625101,116.36420290000001,39.96325435
350,48982,7444,116.364287,39.9625101,116.3644603,39.9604988,116.36437365,39.96150445000001
351,7444,21512,116.3644603,39.9604988,116.3648266,39.956616,116.36464345,39.958557400000004
352,21512,1025,116.3648266,39.956616,116.3648368,39.9565163,116.3648317,39.95656615
353,1025,6199,116.3648368,39.9565163,116.3650629,39.954107,116.36494985,39.95531165
354,6199,12017,116.3650629,39.954107,116.365131,39.9533764,116.36509695000001,39.9537417
355,12017,6128,116.365131,39.9533764,116.3653191,39.9513585,116.36522504999999,39.95236745
356,6128,22862,116.3653191,39.9513585,116.3653768,39.9507394,116.36534795,39.95104895
357,22862,3501,116.3653768,39.9507394,116.3654808,39.949633,116.3654288,39.950186200000005
358,3501,59415,116.3654808,39.949633,116.3654876,39.9495627,116.3654842,39.94959785
359,15080,9823,116.3395718,39.9359131,116.3394079,39.9359469,116.33948985,39.93593
360,677,17316,116.3472549,39.9751157,116.3481335,39.9751183,116.3476942,39.975117
361,22144,22143,116.3882826,39.9755592,116.3877368,39.9755543,116.3880097,39.975556749999996
362,10204,22177,116.3869827,39.9861409,116.3869874,39.9857891,116.38698504999999,39.985965
363,34473,32214,116.4292487,39.9754814,116.4256562,39.9758302,116.42745245,39.9756558
364,32214,32215,116.4256562,39.9758302,116.4248999,39.9758399,116.42527805,39.97583505
365,4404,10331,116.5077844,39.982455,116.4967323,39.9952054,116.50225835,39.9888302
366,10331,5273,116.4967323,39.9952054,116.4952597,39.9966954,116.495996,39.9959504
367,766,17244,116.3470879,39.9850142,116.3471524,39.9836115,116.34712015,39.98431285
368,17244,17242,116.3471524,39.9836115,116.3472203,39.9832231,116.34718635,39.9834173
369,510,14160,116.582604,40.0754501,116.5843192,40.0766865,116.58346159999999,40.0760683
370,22668,776,116.4368871,39.9462874,116.4369882,39.9460816,116.43693765,39.9461845
371,776,22668,116.4369882,39.9460816,116.4368871,39.9462874,116.43693765,39.9461845
372,776,25958,116.4369882,39.9460816,116.4382424,39.9452942,116.4376153,39.945687899999996
373,25958,776,116.4382424,39.9452942,116.4369882,39.9460816,116.4376153,39.945687899999996
374,25958,5670,116.4382424,39.9452942,116.4407946,39.9452339,116.43951849999999,39.94526405
375,5670,25958,116.4407946,39.9452339,116.4382424,39.9452942,116.43951849999999,39.94526405
376,5670,59438,116.4407946,39.9452339,116.4408987,39.9452346,116.44084665,39.94523425
377,59438,5670,116.4408987,39.9452346,116.4407946,39.9452339,116.44084665,39.94523425
378,59438,27807,116.4408987,39.9452346,116.4437845,39.9452552,116.4423416,39.9452449
379,27807,59438,116.4437845,39.9452552,116.4408987,39.9452346,116.4423416,39.9452449
380,27807,22649,116.4437845,39.9452552,116.4442335,39.9452584,116.444009,39.945256799999996
381,22649,27807,116.4442335,39.9452584,116.4437845,39.9452552,116.444009,39.945256799999996
382,22668,19477,116.4368871,39.9462874,116.4350829,39.9474484,116.435985,39.9468679
383,19477,22668,116.4350829,39.9474484,116.4368871,39.9462874,116.435985,39.9468679
384,17325,22660,116.4385321,39.9499218,116.4386271,39.9499877,116.4385796,39.94995475
385,22659,24163,116.4387407,39.9498982,116.4387125,39.9500463,116.4387266,39.94997225
386,24163,24164,116.4387125,39.9500463,116.438666,39.9501525,116.43868925,39.9500994
387,24164,12194,116.438666,39.9501525,116.4383145,39.9520093,116.43849025,39.9510809
388,12194,71310,116.4383145,39.9520093,116.4381819,39.9528016,116.4382482,39.95240545
389,71310,71313,116.4381819,39.9528016,116.4380953,39.9533194,116.4381386,39.9530605
390,71313,791,116.4380953,39.9533194,116.4380072,39.9538456,116.43805125,39.953582499999996
391,228,25850,116.4465909,39.920324,116.4466856,39.9214863,116.44663825,39.920905149999996
392,25850,229,116.4466856,39.9214863,116.4467117,39.9220574,116.44669865,39.92177185
393,24099,24100,116.5123481,39.9152223,116.5123905,39.9153186,116.51236929999999,39.91527045
394,24100,24099,116.5123905,39.9153186,116.5123481,39.9152223,116.51236929999999,39.91527045
395,24100,24101,116.5123905,39.9153186,116.5124528,39.9154042,116.51242165,39.915361399999995
396,24101,24100,116.5124528,39.9154042,116.5123905,39.9153186,116.51242165,39.915361399999995
397,24101,24102,116.5124528,39.9154042,116.5125173,39.9155165,116.51248505000001,39.915460350000004
398,24102,24101,116.5125173,39.9155165,116.5124528,39.9154042,116.51248505000001,39.915460350000004
399,24102,59629,116.5125173,39.9155165,116.5123114,39.9170721,116.51241435,39.916294300000004
400,59629,24102,116.5123114,39.9170721,116.5125173,39.9155165,116.51241435,39.916294300000004
401,223,797,116.4785068,39.9299998,116.4786492,39.9268619,116.478578,39.92843085
402,797,223,116.4786492,39.9268619,116.4785068,39.9299998,116.478578,39.92843085
403,797,1438,116.4786492,39.9268619,116.4785952,39.9225468,116.4786222,39.92470435
404,1438,797,116.4785952,39.9225468,116.4786492,39.9268619,116.4786222,39.92470435
405,225,20559,116.4758619,39.9299446,116.4761291,39.9323465,116.4759955,39.93114555
406,20559,225,116.4761291,39.9323465,116.4758619,39.9299446,116.4759955,39.93114555
407,20559,801,116.4761291,39.9323465,116.4761451,39.9324883,116.47613709999999,39.932417400000006
408,801,20559,116.4761451,39.9324883,116.4761291,39.9323465,116.47613709999999,39.932417400000006
409,801,5656,116.4761451,39.9324883,116.4761551,39.9326205,116.4761501,39.9325544
410,5656,801,116.4761551,39.9326205,116.4761451,39.9324883,116.4761501,39.9325544
411,14160,805,116.5843192,40.0766865,116.5874855,40.0769929,116.58590235,40.0768397
412,805,802,116.5874855,40.0769929,116.5865713,40.0803348,116.58702840000001,40.07866385
413,802,803,116.5865713,40.0803348,116.5852981,40.0798025,116.5859347,40.08006865
414,814,11584,116.3923376,39.8851202,116.3916192,39.8851193,116.3919784,39.88511975
415,11584,814,116.3916192,39.8851193,116.3923376,39.8851202,116.3919784,39.88511975
416,11584,11575,116.3916192,39.8851193,116.3913527,39.8850927,116.39148595,39.885106
417,11575,11584,116.3913527,39.8850927,116.3916192,39.8851193,116.39148595,39.885106
418,11575,25900,116.3913527,39.8850927,116.3889269,39.8849302,116.3901398,39.88501145
419,25900,11575,116.3889269,39.8849302,116.3913527,39.8850927,116.3901398,39.88501145
420,25900,11448,116.3889269,39.8849302,116.3887936,39.8849182,116.38886025,39.8849242
421,11448,25900,116.3887936,39.8849182,116.3889269,39.8849302,116.38886025,39.8849242
422,11448,11556,116.3887936,39.8849182,116.3881335,39.8849306,116.38846355,39.8849244
423,11556,11448,116.3881335,39.8849306,116.3887936,39.8849182,116.38846355,39.8849244
424,11556,25901,116.3881335,39.8849306,116.3869711,39.884952,116.3875523,39.884941299999994
425,25901,11556,116.3869711,39.884952,116.3881335,39.8849306,116.3875523,39.884941299999994
426,25901,6970,116.3869711,39.884952,116.3837152,39.8848969,116.38534315,39.88492445
427,6970,25901,116.3837152,39.8848969,116.3869711,39.884952,116.38534315,39.88492445
428,6970,11449,116.3837152,39.8848969,116.3829872,39.8848839,116.38335119999999,39.8848904
429,11449,6970,116.3829872,39.8848839,116.3837152,39.8848969,116.38335119999999,39.8848904
430,11449,4165,116.3829872,39.8848839,116.3817081,39.8848147,116.38234765,39.8848493
431,4165,11449,116.3817081,39.8848147,116.3829872,39.8848839,116.38234765,39.8848493
432,4165,11366,116.3817081,39.8848147,116.380461,39.8848253,116.38108455,39.884820000000005
433,11366,4165,116.380461,39.8848253,116.3817081,39.8848147,116.38108455,39.884820000000005
434,11366,818,116.380461,39.8848253,116.3786957,39.8848296,116.37957835,39.88482745
435,818,11366,116.3786957,39.8848296,116.380461,39.8848253,116.37957835,39.88482745
436,826,11616,116.3788449,39.8819431,116.3788512,39.8825165,116.37884805,39.882229800000005
437,11616,19770,116.3788512,39.8825165,116.3787518,39.8838263,116.37880150000001,39.8831714
438,19770,818,116.3787518,39.8838263,116.3786957,39.8848296,116.37872375,39.88432795
439,832,831,116.391102,39.8794795,116.3893084,39.8794168,116.3902052,39.87944815
440,831,832,116.3893084,39.8794168,116.391102,39.8794795,116.3902052,39.87944815
441,831,11475,116.3893084,39.8794168,116.3888922,39.8793969,116.3891003,39.87940685
442,11475,831,116.3888922,39.8793969,116.3893084,39.8794168,116.3891003,39.87940685
443,11475,830,116.3888922,39.8793969,116.3869848,39.8793357,116.38793849999999,39.8793663
444,830,11475,116.3869848,39.8793357,116.3888922,39.8793969,116.38793849999999,39.8793663
445,830,6979,116.3869848,39.8793357,116.3854798,39.8792872,116.38623229999999,39.87931145
446,6979,830,116.3854798,39.8792872,116.3869848,39.8793357,116.38623229999999,39.87931145
447,6979,2460,116.3854798,39.8792872,116.3812435,39.8791099,116.38336165,39.87919855
448,2460,6979,116.3812435,39.8791099,116.3854798,39.8792872,116.38336165,39.87919855
449,6980,11300,116.386967,39.8779738,116.386957,39.8785903,116.386962,39.878282049999996
450,11300,6980,116.386957,39.8785903,116.386967,39.8779738,116.386962,39.878282049999996
451,11300,830,116.386957,39.8785903,116.3869848,39.8793357,116.3869709,39.878963
452,830,11300,116.3869848,39.8793357,116.386957,39.8785903,116.3869709,39.878963
453,830,11608,116.3869848,39.8793357,116.3869634,39.8800193,116.3869741,39.8796775
454,11608,830,116.3869634,39.8800193,116.3869848,39.8793357,116.3869741,39.8796775
455,11608,6971,116.3869634,39.8800193,116.3869626,39.8806522,116.38696300000001,39.88033575
456,6971,11608,116.3869626,39.8806522,116.3869634,39.8800193,116.38696300000001,39.88033575
457,6971,6973,116.3869626,39.8806522,116.3869679,39.8813026,116.38696525,39.8809774
458,6973,6971,116.3869679,39.8813026,116.3869626,39.8806522,116.38696525,39.8809774
459,6973,829,116.3869679,39.8813026,116.3869767,39.8820528,116.3869723,39.8816777
460,829,6973,116.3869767,39.8820528,116.3869679,39.8813026,116.3869723,39.8816777
461,831,11480,116.3893084,39.8794168,116.3892492,39.8800797,116.3892788,39.879748250000006
462,11480,6975,116.3892492,39.8800797,116.389208,39.8806798,116.3892286,39.88037975
463,6975,6974,116.389208,39.8806798,116.3891056,39.8813563,116.3891568,39.88101805
464,6974,823,116.3891056,39.8813563,116.389124,39.8821005,116.38911479999999,39.8817284
465,4405,14008,116.4366844,39.8831556,116.435842,39.8831297,116.4362632,39.883142649999996
466,14008,837,116.435842,39.8831297,116.4341819,39.8830811,116.43501194999999,39.8831054
467,837,11854,116.4341819,39.8830811,116.4324801,39.8830313,116.43333100000001,39.8830562
468,11854,836,116.4324801,39.8830313,116.4316058,39.8830132,116.43204295000001,39.883022249999996
469,836,11811,116.4316058,39.8830132,116.4290981,39.8829611,116.43035195,39.882987150000005
470,11811,28632,116.4290981,39.8829611,116.427992,39.8828959,116.42854505,39.882928500000006
471,31302,11814,116.4198476,39.8736275,116.4187951,39.8772899,116.41932134999999,39.875458699999996
472,11814,31302,116.4187951,39.8772899,116.4198476,39.8736275,116.41932134999999,39.875458699999996
473,11814,11843,116.4187951,39.8772899,116.4187566,39.8787567,116.41877585,39.878023299999995
474,11843,11814,116.4187566,39.8787567,116.4187951,39.8772899,116.41877585,39.878023299999995
475,11843,28633,116.4187566,39.8787567,116.4187542,39.879582,116.4187554,39.87916935
476,28633,11843,116.4187542,39.879582,116.4187566,39.8787567,116.4187554,39.87916935
477,28633,28635,116.4187542,39.879582,116.418754,39.8796514,116.4187541,39.8796167
478,28635,28633,116.418754,39.8796514,116.4187542,39.879582,116.4187541,39.8796167
479,4416,11848,116.4221661,39.8827413,116.4219579,39.8838081,116.422062,39.8832747
480,11848,4416,116.4219579,39.8838081,116.4221661,39.8827413,116.422062,39.8832747
481,11848,11853,116.4219579,39.8838081,116.4217407,39.8845612,116.42184929999999,39.88418465
482,11853,11848,116.4217407,39.8845612,116.4219579,39.8838081,116.42184929999999,39.88418465
483,11853,50302,116.4217407,39.8845612,116.4215662,39.8851432,116.42165345000001,39.8848522
484,50302,11853,116.4215662,39.8851432,116.4217407,39.8845612,116.42165345000001,39.8848522
485,835,845,116.4252753,39.8827779,116.4250678,39.8850112,116.42517154999999,39.88389455
486,845,5246,116.4250678,39.8850112,116.4250397,39.885313,116.42505374999999,39.8851621
487,5246,11889,116.4250397,39.885313,116.4235324,39.8892313,116.42428605,39.88727215
488,11889,5248,116.4235324,39.8892313,116.4233533,39.8894281,116.42344285,39.889329700000005
489,5248,11842,116.4233533,39.8894281,116.4222497,39.8910333,116.42280149999999,39.890230700000004
490,11842,14695,116.4222497,39.8910333,116.4217353,39.8919483,116.42199249999999,39.8914908
491,14695,3286,116.4217353,39.8919483,116.4216616,39.8920925,116.42169845,39.8920204
492,849,12314,116.4402224,39.8923461,116.4396138,39.8923517,116.4399181,39.8923489
493,12314,13984,116.4396138,39.8923517,116.4386395,39.8923676,116.43912664999999,39.89235965
494,13984,848,116.4386395,39.8923676,116.4369275,39.8923816,116.4377835,39.8923746
495,848,847,116.4369275,39.8923816,116.435107,39.8923952,116.43601724999999,39.8923884
496,46911,49989,116.540729,39.894381,116.5387775,39.8933903,116.53975324999999,39.89388565
497,3019,19028,116.3449145,39.8969048,116.3406196,39.8966322,116.34276704999999,39.8967685
498,3018,3019,116.3470122,39.8969992,116.3449145,39.8969048,116.34596335,39.896952
499,2725,20704,116.2871165,39.8958072,116.2841765,39.8958119,116.2856465,39.895809549999996
500,20704,2729,116.2841765,39.8958119,116.2799154,39.8957976,116.28204595,39.895804749999996
501,3565,30329,116.3406814,39.8883301,116.3396196,39.888363,116.3401505,39.888346549999994
502,30329,30330,116.3396196,39.888363,116.3395099,39.8883664,116.33956475,39.8883647
503,30330,30333,116.3395099,39.8883664,116.3344343,39.888522,116.3369721,39.8884442
504,30333,28599,116.3344343,39.888522,116.3333484,39.8885419,116.33389135,39.88853195
505,28599,28600,116.3333484,39.8885419,116.3332403,39.8885439,116.33329435,39.888542900000004
506,28600,4465,116.3332403,39.8885439,116.3287608,39.888626,116.33100055,39.88858495
507,4465,34564,116.3287608,39.888626,116.3249942,39.8886961,116.3268775,39.888661049999996
508,15299,877,116.2281792,39.8493072,116.2251697,39.8477189,116.22667444999999,39.848513049999994
509,17788,13031,116.3266049,39.9938713,116.3267292,39.9939689,116.32666705,39.9939201
510,13031,17788,116.3267292,39.9939689,116.3266049,39.9938713,116.32666705,39.9939201
511,4776,884,116.3211102,39.9912004,116.3210837,39.9896935,116.32109695,39.99044695
512,884,4776,116.3210837,39.9896935,116.3211102,39.9912004,116.32109695,39.99044695
513,884,885,116.3210837,39.9896935,116.3209057,39.9881535,116.3209947,39.9889235
514,885,884,116.3209057,39.9881535,116.3210837,39.9896935,116.3209947,39.9889235
515,885,26975,116.3209057,39.9881535,116.3210199,39.9866182,116.32096279999999,39.98738585
516,26975,885,116.3210199,39.9866182,116.3209057,39.9881535,116.32096279999999,39.98738585
